tick,node_id,x,y,energy,role,cluster_id
75,7,48.0,52.0,175,member,6
75,8,53.0,49.0,75,member,6
75,9,45.0,45.0,225,member,6
75,10,100.0,100.0,125,isolated,10
76,1,10.0,10.0,272,leader,1
76,2,12.0,11.0,224,member,1
76,3,8.0,9.0,124,member,1
76,4,10.0,15.0,24,member,1
76,5,14.0,8.0,324,member,1
76,6,50.0,50.0,372,leader,6
76,7,48.0,52.0,174,member,6
76,8,53.0,49.0,74,member,6
76,9,45.0,45.0,224,member,6
76,10,100.0,100.0,124,isolated,10
77,1,10.0,10.0,269,leader,1
77,2,12.0,11.0,223,member,1
77,3,8.0,9.0,123,member,1
77,4,10.0,15.0,23,member,1
77,5,14.0,8.0,323,member,1
77,6,50.0,50.0,369,leader,6
77,7,48.0,52.0,173,member,6
77,8,53.0,49.0,73,member,6
77,9,45.0,45.0,223,member,6
77,10,100.0,100.0,123,isolated,10
78,1,10.0,10.0,266,leader,1
78,2,12.0,11.0,222,member,1
78,3,8.0,9.0,122,member,1
78,4,10.0,15.0,22,member,1
78,5,14.0,8.0,322,member,1
78,6,50.0,50.0,366,leader,6
78,7,48.0,52.0,172,member,6
78,8,53.0,49.0,72,member,6
78,9,45.0,45.0,222,member,6
78,10,100.0,100.0,122,isolated,10
79,1,10.0,10.0,263,leader,1
79,2,12.0,11.0,221,member,1
79,3,8.0,9.0,121,member,1
79,4,10.0,15.0,21,member,1
79,5,14.0,8.0,321,member,1
79,6,50.0,50.0,363,leader,6
79,7,48.0,52.0,171,member,6
79,8,53.0,49.0,71,member,6
79,9,45.0,45.0,221,member,6
79,10,100.0,100.0,121,isolated,10
80,1,10.0,10.0,260,leader,1
80,2,12.0,11.0,220,member,1
80,3,8.0,9.0,120,member,1
80,4,10.0,15.0,20,member,1
80,5,14.0,8.0,320,member,1
80,6,50.0,50.0,360,leader,6
80,7,48.0,52.0,170,member,6
80,8,53.0,49.0,70,member,6
80,9,45.0,45.0,220,member,6
80,10,100.0,100.0,120,isolated,10
81,1,10.0,10.0,257,leader,1
81,2,12.0,11.0,219,member,1
81,3,8.0,9.0,119,member,1
81,4,10.0,15.0,19,member,1
81,5,14.0,8.0,319,member,1
81,6,50.0,50.0,357,leader,6
81,7,48.0,52.0,169,member,6
81,8,53.0,49.0,69,member,6
81,9,45.0,45.0,219,member,6
81,10,100.0,100.0,119,isolated,10
82,1,10.0,10.0,254,leader,1
82,2,12.0,11.0,218,member,1
82,3,8.0,9.0,118,member,1
82,4,10.0,15.0,18,member,1
82,5,14.0,8.0,318,member,1
82,6,50.0,50.0,354,leader,6
82,7,48.0,52.0,168,member,6
82,8,53.0,49.0,68,member,6
82,9,45.0,45.0,218,member,6
82,10,100.0,100.0,118,isolated,10
83,1,10.0,10.0,251,leader,1
83,2,12.0,11.0,217,member,1
83,3,8.0,9.0,117,member,1
83,4,10.0,15.0,17,member,1
83,5,14.0,8.0,317,member,1
83,6,50.0,50.0,351,leader,6
83,7,48.0,52.0,167,member,6
83,8,53.0,49.0,67,member,6
83,9,45.0,45.0,217,member,6
83,10,100.0,100.0,117,isolated,10
84,1,10.0,10.0,248,leader,1
84,2,12.0,11.0,216,member,1
84,3,8.0,9.0,116,member,1
84,4,10.0,15.0,16,member,1
84,5,14.0,8.0,316,member,1
84,6,50.0,50.0,348,leader,6
84,7,48.0,52.0,166,member,6
84,8,53.0,49.0,66,member,6
84,9,45.0,45.0,216,member,6
84,10,100.0,100.0,116,isolated,10
85,1,10.0,10.0,245,leader,1
85,2,12.0,11.0,215,member,1
85,3,8.0,9.0,115,member,1
85,4,10.0,15.0,15,member,1
85,5,14.0,8.0,315,member,1
85,6,50.0,50.0,345,leader,6
85,7,48.0,52.0,165,member,6
85,8,53.0,49.0,65,member,6
85,9,45.0,45.0,215,member,6
85,10,100.0,100.0,115,isolated,10
86,1,10.0,10.0,242,leader,1
86,2,12.0,11.0,214,member,1
86,3,8.0,9.0,114,member,1
86,4,10.0,15.0,14,member,1
86,5,14.0,8.0,314,member,1
86,6,50.0,50.0,342,leader,6
86,7,48.0,52.0,164,member,6
86,8,53.0,49.0,64,member,6
86,9,45.0,45.0,214,member,6
86,10,100.0,100.0,114,isolated,10
87,1,10.0,10.0,239,leader,1
87,2,12.0,11.0,213,member,1
87,3,8.0,9.0,113,member,1
87,4,10.0,15.0,13,member,1
87,5,14.0,8.0,313,member,1
87,6,50.0,50.0,339,leader,6
87,7,48.0,52.0,163,member,6
87,8,53.0,49.0,63,member,6
87,9,45.0,45.0,213,member,6
87,10,100.0,100.0,113,isolated,10
88,1,10.0,10.0,236,leader,1
88,2,12.0,11.0,212,member,1
88,3,8.0,9.0,112,member,1
88,4,10.0,15.0,12,member,1
88,5,14.0,8.0,312,member,1
88,6,50.0,50.0,336,leader,6
88,7,48.0,52.0,162,member,6
88,8,53.0,49.0,62,member,6
88,9,45.0,45.0,212,member,6
88,10,100.0,100.0,112,isolated,10
89,1,10.0,10.0,233,leader,1
89,2,12.0,11.0,211,member,1
89,3,8.0,9.0,111,member,1
89,4,10.0,15.0,11,member,1
89,5,14.0,8.0,311,member,1
89,6,50.0,50.0,333,leader,6
89,7,48.0,52.0,161,member,6
89,8,53.0,49.0,61,member,6
89,9,45.0,45.0,211,member,6
89,10,100.0,100.0,111,isolated,10
90,1,10.0,10.0,230,leader,1
90,2,12.0,11.0,210,member,1
90,3,8.0,9.0,110,member,1
90,4,10.0,15.0,10,member,1
90,5,14.0,8.0,310,member,1
90,6,50.0,50.0,330,leader,6
90,7,48.0,52.0,160,member,6
90,8,53.0,49.0,60,member,6
90,9,45.0,45.0,210,member,6
90,10,100.0,100.0,110,isolated,10
91,1,10.0,10.0,227,leader,1
91,2,12.0,11.0,209,member,1
91,3,8.0,9.0,109,member,1
91,4,10.0,15.0,9,member,1
91,5,14.0,8.0,309,member,1
91,6,50.0,50.0,327,leader,6
91,7,48.0,52.0,159,member,6
91,8,53.0,49.0,59,member,6
91,9,45.0,45.0,209,member,6
91,10,100.0,100.0,109,isolated,10
92,1,10.0,10.0,224,leader,1
92,2,12.0,11.0,208,member,1
92,3,8.0,9.0,108,member,1
92,4,10.0,15.0,8,member,1
92,5,14.0,8.0,308,member,1
92,6,50.0,50.0,324,leader,6
92,7,48.0,52.0,158,member,6
92,8,53.0,49.0,58,member,6
92,9,45.0,45.0,208,member,6
92,10,100.0,100.0,108,isolated,10
93,1,10.0,10.0,221,leader,1
93,2,12.0,11.0,207,member,1
93,3,8.0,9.0,107,member,1
93,4,10.0,15.0,7,member,1
93,5,14.0,8.0,307,member,1
93,6,50.0,50.0,321,leader,6
93,7,48.0,52.0,157,member,6
93,8,53.0,49.0,57,member,6
93,9,45.0,45.0,207,member,6
93,10,100.0,100.0,107,isolated,10
94,1,10.0,10.0,218,leader,1
94,2,12.0,11.0,206,member,1
94,3,8.0,9.0,106,member,1
94,4,10.0,15.0,6,member,1
94,5,14.0,8.0,306,member,1
94,6,50.0,50.0,318,leader,6
94,7,48.0,52.0,156,member,6
94,8,53.0,49.0,56,member,6
94,9,45.0,45.0,206,member,6
94,10,100.0,100.0,106,isolated,10
95,1,10.0,10.0,215,leader,1
95,2,12.0,11.0,205,member,1
95,3,8.0,9.0,105,member,1
95,4,10.0,15.0,5,member,1
95,5,14.0,8.0,305,member,1
95,6,50.0,50.0,315,leader,6
95,7,48.0,52.0,155,member,6
95,8,53.0,49.0,55,member,6
95,9,45.0,45.0,205,member,6
95,10,100.0,100.0,105,isolated,10
96,1,10.0,10.0,212,leader,1
96,2,12.0,11.0,204,member,1
96,3,8.0,9.0,104,member,1
96,4,10.0,15.0,4,member,1
96,5,14.0,8.0,304,member,1
96,6,50.0,50.0,312,leader,6
96,7,48.0,52.0,154,member,6
96,8,53.0,49.0,54,member,6
96,9,45.0,45.0,204,member,6
96,10,100.0,100.0,104,isolated,10
97,1,10.0,10.0,209,leader,1
97,2,12.0,11.0,203,member,1
97,3,8.0,9.0,103,member,1
97,4,10.0,15.0,3,member,1
97,5,14.0,8.0,303,member,1
97,6,50.0,50.0,309,leader,6
97,7,48.0,52.0,153,member,6
97,8,53.0,49.0,53,member,6
97,9,45.0,45.0,203,member,6
97,10,100.0,100.0,103,isolated,10
98,1,10.0,10.0,206,leader,1
98,2,12.0,11.0,202,member,1
98,3,8.0,9.0,102,member,1
98,4,10.0,15.0,2,member,1
98,5,14.0,8.0,302,member,1
98,6,50.0,50.0,306,leader,6
98,7,48.0,52.0,152,member,6
98,8,53.0,49.0,52,member,6
98,9,45.0,45.0,202,member,6
98,10,100.0,100.0,102,isolated,10
99,1,10.0,10.0,203,leader,1
99,2,12.0,11.0,201,member,1
99,3,8.0,9.0,101,member,1
99,4,10.0,15.0,1,member,1
99,5,14.0,8.0,301,member,1
99,6,50.0,50.0,303,leader,6
99,7,48.0,52.0,151,member,6
99,8,53.0,49.0,51,member,6
99,9,45.0,45.0,201,member,6
99,10,100.0,100.0,101,isolated,10
100,1,10.0,10.0,200,leader,1
100,2,12.0,11.0,200,member,1
100,3,8.0,9.0,100,member,1
100,5,14.0,8.0,300,member,1
100,6,50.0,50.0,300,leader,6
100,7,48.0,52.0,150,member,6
100,8,53.0,49.0,50,member,6
100,9,45.0,45.0,200,member,6
100,10,100.0,100.0,100,isolated,10
100,4,10.0,15.0,0,member,1
101,1,10.0,10.0,197,leader,1
101,2,12.0,11.0,199,member,1
101,3,8.0,9.0,99,member,1
101,5,14.0,8.0,299,member,1
101,6,50.0,50.0,297,leader,6
101,7,48.0,52.0,149,member,6
101,8,53.0,49.0,49,member,6
101,9,45.0,45.0,199,member,6
101,10,100.0,100.0,99,isolated,10
102,1,10.0,10.0,194,leader,1
102,2,12.0,11.0,198,member,1
102,3,8.0,9.0,98,member,1
102,5,14.0,8.0,298,member,1
102,6,50.0,50.0,294,leader,6
102,7,48.0,52.0,148,member,6
102,8,53.0,49.0,48,member,6
102,9,45.0,45.0,198,member,6
102,10,100.0,100.0,98,isolated,10
103,1,10.0,10.0,191,leader,1
103,2,12.0,11.0,197,member,1
103,3,8.0,9.0,97,member,1
103,5,14.0,8.0,297,member,1
103,6,50.0,50.0,291,leader,6
103,7,48.0,52.0,147,member,6
103,8,53.0,49.0,47,member,6
103,9,45.0,45.0,197,member,6
103,10,100.0,100.0,97,isolated,10
104,1,10.0,10.0,188,leader,1
104,2,12.0,11.0,196,member,1
104,3,8.0,9.0,96,member,1
104,5,14.0,8.0,296,member,1
104,6,50.0,50.0,288,leader,6
104,7,48.0,52.0,146,member,6
104,8,53.0,49.0,46,member,6
104,9,45.0,45.0,196,member,6
104,10,100.0,100.0,96,isolated,10
105,1,10.0,10.0,185,leader,1
105,2,12.0,11.0,195,member,1
105,3,8.0,9.0,95,member,1
105,5,14.0,8.0,295,member,1
105,6,50.0,50.0,285,leader,6
105,7,48.0,52.0,145,member,6
105,8,53.0,49.0,45,member,6
105,9,45.0,45.0,195,member,6
105,10,100.0,100.0,95,isolated,10
106,1,10.0,10.0,182,leader,1
106,2,12.0,11.0,194,member,1
106,3,8.0,9.0,94,member,1
106,5,14.0,8.0,294,member,1
106,6,50.0,50.0,282,leader,6
106,7,48.0,52.0,144,member,6
106,8,53.0,49.0,44,member,6
106,9,45.0,45.0,194,member,6
106,10,100.0,100.0,94,isolated,10
107,1,10.0,10.0,179,leader,1
107,2,12.0,11.0,193,member,1
107,3,8.0,9.0,93,member,1
107,5,14.0,8.0,293,member,1
107,6,50.0,50.0,279,leader,6
107,7,48.0,52.0,143,member,6
107,8,53.0,49.0,43,member,6
107,9,45.0,45.0,193,member,6
107,10,100.0,100.0,93,isolated,10
108,1,10.0,10.0,176,leader,1
108,2,12.0,11.0,192,member,1
108,3,8.0,9.0,92,member,1
108,5,14.0,8.0,292,member,1
108,6,50.0,50.0,276,leader,6
108,7,48.0,52.0,142,member,6
108,8,53.0,49.0,42,member,6
108,9,45.0,45.0,192,member,6
108,10,100.0,100.0,92,isolated,10
109,1,10.0,10.0,173,leader,1
109,2,12.0,11.0,191,member,1
109,3,8.0,9.0,91,member,1
109,5,14.0,8.0,291,member,1
109,6,50.0,50.0,273,leader,6
109,7,48.0,52.0,141,member,6
109,8,53.0,49.0,41,member,6
109,9,45.0,45.0,191,member,6
109,10,100.0,100.0,91,isolated,10
110,1,10.0,10.0,170,leader,1
110,2,12.0,11.0,190,member,1
110,3,8.0,9.0,90,member,1
110,5,14.0,8.0,290,member,1
110,6,50.0,50.0,270,leader,6
110,7,48.0,52.0,140,member,6
110,8,53.0,49.0,40,member,6
110,9,45.0,45.0,190,member,6
110,10,100.0,100.0,90,isolated,10
111,1,10.0,10.0,167,leader,1
111,2,12.0,11.0,189,member,1
111,3,8.0,9.0,89,member,1
111,5,14.0,8.0,289,member,1
111,6,50.0,50.0,267,leader,6
111,7,48.0,52.0,139,member,6
111,8,53.0,49.0,39,member,6
111,9,45.0,45.0,189,member,6
111,10,100.0,100.0,89,isolated,10
112,1,10.0,10.0,164,leader,1
112,2,12.0,11.0,188,member,1
112,3,8.0,9.0,88,member,1
112,5,14.0,8.0,288,member,1
112,6,50.0,50.0,264,leader,6
112,7,48.0,52.0,138,member,6
112,8,53.0,49.0,38,member,6
112,9,45.0,45.0,188,member,6
112,10,100.0,100.0,88,isolated,10
113,1,10.0,10.0,161,leader,1
113,2,12.0,11.0,187,member,1
113,3,8.0,9.0,87,member,1
113,5,14.0,8.0,287,member,1
113,6,50.0,50.0,261,leader,6
113,7,48.0,52.0,137,member,6
113,8,53.0,49.0,37,member,6
113,9,45.0,45.0,187,member,6
113,10,100.0,100.0,87,isolated,10
114,1,10.0,10.0,158,leader,1
114,2,12.0,11.0,186,member,1
114,3,8.0,9.0,86,member,1
114,5,14.0,8.0,286,member,1
114,6,50.0,50.0,258,leader,6
114,7,48.0,52.0,136,member,6
114,8,53.0,49.0,36,member,6
114,9,45.0,45.0,186,member,6
114,10,100.0,100.0,86,isolated,10
115,1,10.0,10.0,155,leader,1
115,2,12.0,11.0,185,member,1
115,3,8.0,9.0,85,member,1
115,5,14.0,8.0,285,member,1
115,6,50.0,50.0,255,leader,6
115,7,48.0,52.0,135,member,6
115,8,53.0,49.0,35,member,6
115,9,45.0,45.0,185,member,6
115,10,100.0,100.0,85,isolated,10
116,1,10.0,10.0,152,leader,1
116,2,12.0,11.0,184,member,1
116,3,8.0,9.0,84,member,1
116,5,14.0,8.0,284,member,1
116,6,50.0,50.0,252,leader,6
116,7,48.0,52.0,134,member,6
116,8,53.0,49.0,34,member,6
116,9,45.0,45.0,184,member,6
116,10,100.0,100.0,84,isolated,10
117,1,10.0,10.0,149,leader,1
117,2,12.0,11.0,183,member,1
117,3,8.0,9.0,83,member,1
117,5,14.0,8.0,283,member,1
117,6,50.0,50.0,249,leader,6
117,7,48.0,52.0,133,member,6
117,8,53.0,49.0,33,member,6
117,9,45.0,45.0,183,member,6
117,10,100.0,100.0,83,isolated,10
118,1,10.0,10.0,146,leader,1
118,2,12.0,11.0,182,member,1
118,3,8.0,9.0,82,member,1
118,5,14.0,8.0,282,member,1
118,6,50.0,50.0,246,leader,6
118,7,48.0,52.0,132,member,6
118,8,53.0,49.0,32,member,6
118,9,45.0,45.0,182,member,6
118,10,100.0,100.0,82,isolated,10
119,1,10.0,10.0,143,leader,1
119,2,12.0,11.0,181,member,1
119,3,8.0,9.0,81,member,1
119,5,14.0,8.0,281,member,1
119,6,50.0,50.0,243,leader,6
119,7,48.0,52.0,131,member,6
119,8,53.0,49.0,31,member,6
119,9,45.0,45.0,181,member,6
119,10,100.0,100.0,81,isolated,10
120,1,10.0,10.0,140,leader,1
120,2,12.0,11.0,180,member,1
120,3,8.0,9.0,80,member,1
120,5,14.0,8.0,280,member,1
120,6,50.0,50.0,240,leader,6
120,7,48.0,52.0,130,member,6
120,8,53.0,49.0,30,member,6
120,9,45.0,45.0,180,member,6
120,10,100.0,100.0,80,isolated,10
121,1,10.0,10.0,137,leader,1
121,2,12.0,11.0,179,member,1
121,3,8.0,9.0,79,member,1
121,5,14.0,8.0,279,member,1
121,6,50.0,50.0,237,leader,6
121,7,48.0,52.0,129,member,6
121,8,53.0,49.0,29,member,6
121,9,45.0,45.0,179,member,6
121,10,100.0,100.0,79,isolated,10
122,1,10.0,10.0,134,leader,1
122,2,12.0,11.0,178,member,1
122,3,8.0,9.0,78,member,1
122,5,14.0,8.0,278,member,1
122,6,50.0,50.0,234,leader,6
122,7,48.0,52.0,128,member,6
122,8,53.0,49.0,28,member,6
122,9,45.0,45.0,178,member,6
122,10,100.0,100.0,78,isolated,10
123,1,10.0,10.0,131,leader,1
123,2,12.0,11.0,177,member,1
123,3,8.0,9.0,77,member,1
123,5,14.0,8.0,277,member,1
123,6,50.0,50.0,231,leader,6
123,7,48.0,52.0,127,member,6
123,8,53.0,49.0,27,member,6
123,9,45.0,45.0,177,member,6
123,10,100.0,100.0,77,isolated,10
124,1,10.0,10.0,128,leader,1
124,2,12.0,11.0,176,member,1
124,3,8.0,9.0,76,member,1
124,5,14.0,8.0,276,member,1
124,6,50.0,50.0,228,leader,6
124,7,48.0,52.0,126,member,6
124,8,53.0,49.0,26,member,6
124,9,45.0,45.0,176,member,6
124,10,100.0,100.0,76,isolated,10
125,1,10.0,10.0,125,leader,1
125,2,12.0,11.0,175,member,1
125,3,8.0,9.0,75,member,1
125,5,14.0,8.0,275,member,1
125,6,50.0,50.0,225,leader,6
125,7,48.0,52.0,125,member,6
125,8,53.0,49.0,25,member,6
125,9,45.0,45.0,175,member,6
125,10,100.0,100.0,75,isolated,10
126,1,10.0,10.0,122,leader,1
126,2,12.0,11.0,174,member,1
126,3,8.0,9.0,74,member,1
126,5,14.0,8.0,274,member,1
126,6,50.0,50.0,222,leader,6
126,7,48.0,52.0,124,member,6
126,8,53.0,49.0,24,member,6
126,9,45.0,45.0,174,member,6
126,10,100.0,100.0,74,isolated,10
127,1,10.0,10.0,119,leader,1
127,2,12.0,11.0,173,member,1
127,3,8.0,9.0,73,member,1
127,5,14.0,8.0,273,member,1
127,6,50.0,50.0,219,leader,6
127,7,48.0,52.0,123,member,6
127,8,53.0,49.0,23,member,6
127,9,45.0,45.0,173,member,6
127,10,100.0,100.0,73,isolated,10
128,1,10.0,10.0,116,leader,1
128,2,12.0,11.0,172,member,1
128,3,8.0,9.0,72,member,1
128,5,14.0,8.0,272,member,1
128,6,50.0,50.0,216,leader,6
128,7,48.0,52.0,122,member,6
128,8,53.0,49.0,22,member,6
128,9,45.0,45.0,172,member,6
128,10,100.0,100.0,72,isolated,10
129,1,10.0,10.0,113,leader,1
129,2,12.0,11.0,171,member,1
129,3,8.0,9.0,71,member,1
129,5,14.0,8.0,271,member,1
129,6,50.0,50.0,213,leader,6
129,7,48.0,52.0,121,member,6
129,8,53.0,49.0,21,member,6
129,9,45.0,45.0,171,member,6
129,10,100.0,100.0,71,isolated,10
130,1,10.0,10.0,110,leader,1
130,2,12.0,11.0,170,member,1
130,3,8.0,9.0,70,member,1
130,5,14.0,8.0,270,member,1
130,6,50.0,50.0,210,leader,6
130,7,48.0,52.0,120,member,6
130,8,53.0,49.0,20,member,6
130,9,45.0,45.0,170,member,6
130,10,100.0,100.0,70,isolated,10
131,1,10.0,10.0,107,leader,1
131,2,12.0,11.0,169,member,1
131,3,8.0,9.0,69,member,1
131,5,14.0,8.0,269,member,1
131,6,50.0,50.0,207,leader,6
131,7,48.0,52.0,119,member,6
131,8,53.0,49.0,19,member,6
131,9,45.0,45.0,169,member,6
131,10,100.0,100.0,69,isolated,10
132,1,10.0,10.0,104,leader,1
132,2,12.0,11.0,168,member,1
132,3,8.0,9.0,68,member,1
132,5,14.0,8.0,268,member,1
132,6,50.0,50.0,204,leader,6
132,7,48.0,52.0,118,member,6
132,8,53.0,49.0,18,member,6
132,9,45.0,45.0,168,member,6
132,10,100.0,100.0,68,isolated,10
133,1,10.0,10.0,101,leader,1
133,2,12.0,11.0,167,member,1
133,3,8.0,9.0,67,member,1
133,5,14.0,8.0,267,member,1
133,6,50.0,50.0,201,leader,6
133,7,48.0,52.0,117,member,6
133,8,53.0,49.0,17,member,6
133,9,45.0,45.0,167,member,6
133,10,100.0,100.0,67,isolated,10
134,1,10.0,10.0,98,leader,1
134,2,12.0,11.0,166,member,1
134,3,8.0,9.0,66,member,1
134,5,14.0,8.0,266,member,1
134,6,50.0,50.0,198,leader,6
134,7,48.0,52.0,116,member,6
134,8,53.0,49.0,16,member,6
134,9,45.0,45.0,166,member,6
134,10,100.0,100.0,66,isolated,10
135,1,10.0,10.0,95,leader,1
135,2,12.0,11.0,165,member,1
135,3,8.0,9.0,65,member,1
135,5,14.0,8.0,265,member,1
135,6,50.0,50.0,195,leader,6
135,7,48.0,52.0,115,member,6
135,8,53.0,49.0,15,member,6
135,9,45.0,45.0,165,member,6
135,10,100.0,100.0,65,isolated,10
136,1,10.0,10.0,92,leader,1
136,2,12.0,11.0,164,member,1
136,3,8.0,9.0,64,member,1
136,5,14.0,8.0,264,member,1
136,6,50.0,50.0,192,leader,6
136,7,48.0,52.0,114,member,6
136,8,53.0,49.0,14,member,6
136,9,45.0,45.0,164,member,6
136,10,100.0,100.0,64,isolated,10
137,1,10.0,10.0,89,leader,1
137,2,12.0,11.0,163,member,1
137,3,8.0,9.0,63,member,1
137,5,14.0,8.0,263,member,1
137,6,50.0,50.0,189,leader,6
137,7,48.0,52.0,113,member,6
137,8,53.0,49.0,13,member,6
137,9,45.0,45.0,163,member,6
137,10,100.0,100.0,63,isolated,10
138,1,10.0,10.0,86,leader,1
138,2,12.0,11.0,162,member,1
138,3,8.0,9.0,62,member,1
138,5,14.0,8.0,262,member,1
138,6,50.0,50.0,186,leader,6
138,7,48.0,52.0,112,member,6
138,8,53.0,49.0,12,member,6
138,9,45.0,45.0,162,member,6
138,10,100.0,100.0,62,isolated,10
139,1,10.0,10.0,83,leader,1
139,2,12.0,11.0,161,member,1
139,3,8.0,9.0,61,member,1
139,5,14.0,8.0,261,member,1
139,6,50.0,50.0,183,leader,6
139,7,48.0,52.0,111,member,6
139,8,53.0,49.0,11,member,6
139,9,45.0,45.0,161,member,6
139,10,100.0,100.0,61,isolated,10
140,1,10.0,10.0,80,leader,1
140,2,12.0,11.0,160,member,1
140,3,8.0,9.0,60,member,1
140,5,14.0,8.0,260,member,1
140,6,50.0,50.0,180,leader,6
140,7,48.0,52.0,110,member,6
140,8,53.0,49.0,10,member,6
140,9,45.0,45.0,160,member,6
140,10,100.0,100.0,60,isolated,10
141,1,10.0,10.0,77,leader,1
141,2,12.0,11.0,159,member,1
141,3,8.0,9.0,59,member,1
141,5,14.0,8.0,259,member,1
141,6,50.0,50.0,177,leader,6
141,7,48.0,52.0,109,member,6
141,8,53.0,49.0,9,member,6
141,9,45.0,45.0,159,member,6
141,10,100.0,100.0,59,isolated,10
142,1,10.0,10.0,74,leader,1
142,2,12.0,11.0,158,member,1
142,3,8.0,9.0,58,member,1
142,5,14.0,8.0,258,member,1
142,6,50.0,50.0,174,leader,6
142,7,48.0,52.0,108,member,6
142,8,53.0,49.0,8,member,6
142,9,45.0,45.0,158,member,6
142,10,100.0,100.0,58,isolated,10
143,1,10.0,10.0,71,leader,1
143,2,12.0,11.0,157,member,1
143,3,8.0,9.0,57,member,1
143,5,14.0,8.0,257,member,1
143,6,50.0,50.0,171,leader,6
143,7,48.0,52.0,107,member,6
143,8,53.0,49.0,7,member,6
143,9,45.0,45.0,157,member,6
143,10,100.0,100.0,57,isolated,10
144,1,10.0,10.0,68,leader,1
144,2,12.0,11.0,156,member,1
144,3,8.0,9.0,56,member,1
144,5,14.0,8.0,256,member,1
144,6,50.0,50.0,168,leader,6
144,7,48.0,52.0,106,member,6
144,8,53.0,49.0,6,member,6
144,9,45.0,45.0,156,member,6
144,10,100.0,100.0,56,isolated,10
145,1,10.0,10.0,65,leader,1
145,2,12.0,11.0,155,member,1
145,3,8.0,9.0,55,member,1
145,5,14.0,8.0,255,member,1
145,6,50.0,50.0,165,leader,6
145,7,48.0,52.0,105,member,6
145,8,53.0,49.0,5,member,6
145,9,45.0,45.0,155,member,6
145,10,100.0,100.0,55,isolated,10
146,1,10.0,10.0,62,leader,1
146,2,12.0,11.0,154,member,1
146,3,8.0,9.0,54,member,1
146,5,14.0,8.0,254,member,1
146,6,50.0,50.0,162,leader,6
146,7,48.0,52.0,104,member,6
146,8,53.0,49.0,4,member,6
146,9,45.0,45.0,154,member,6
146,10,100.0,100.0,54,isolated,10
147,1,10.0,10.0,59,leader,1
147,2,12.0,11.0,153,member,1
147,3,8.0,9.0,53,member,1
147,5,14.0,8.0,253,member,1
147,6,50.0,50.0,159,leader,6
147,7,48.0,52.0,103,member,6
147,8,53.0,49.0,3,member,6
147,9,45.0,45.0,153,member,6
147,10,100.0,100.0,53,isolated,10
148,1,10.0,10.0,56,leader,1
148,2,12.0,11.0,152,member,1
148,3,8.0,9.0,52,member,1
148,5,14.0,8.0,252,member,1
148,6,50.0,50.0,156,leader,6
148,7,48.0,52.0,102,member,6
148,8,53.0,49.0,2,member,6
148,9,45.0,45.0,152,member,6
148,10,100.0,100.0,52,isolated,10
149,1,10.0,10.0,53,leader,1
149,2,12.0,11.0,151,member,1
149,3,8.0,9.0,51,member,1
149,5,14.0,8.0,251,member,1
149,6,50.0,50.0,153,leader,6
149,7,48.0,52.0,101,member,6
149,8,53.0,49.0,1,member,6
149,9,45.0,45.0,151,member,6
149,10,100.0,100.0,51,isolated,10
150,1,10.0,10.0,50,leader,1
150,2,12.0,11.0,150,member,1
150,3,8.0,9.0,50,member,1
150,5,14.0,8.0,250,member,1
150,6,50.0,50.0,150,leader,6
150,7,48.0,52.0,100,member,6
150,9,45.0,45.0,150,member,6
150,10,100.0,100.0,50,isolated,10
150,8,53.0,49.0,0,member,6
151,1,10.0,10.0,47,leader,1
151,2,12.0,11.0,149,member,1
151,3,8.0,9.0,49,member,1
151,5,14.0,8.0,249,member,1
151,6,50.0,50.0,147,leader,6
151,7,48.0,52.0,99,member,6
151,9,45.0,45.0,149,member,6
151,10,100.0,100.0,49,isolated,10
152,1,10.0,10.0,44,leader,1
152,2,12.0,11.0,148,member,1
152,3,8.0,9.0,48,member,1
152,5,14.0,8.0,248,member,1
152,6,50.0,50.0,144,leader,6
152,7,48.0,52.0,98,member,6
152,9,45.0,45.0,148,member,6
152,10,100.0,100.0,48,isolated,10
153,1,10.0,10.0,41,leader,1
153,2,12.0,11.0,147,member,1
153,3,8.0,9.0,47,member,1
153,5,14.0,8.0,247,member,1
153,6,50.0,50.0,141,leader,6
153,7,48.0,52.0,97,member,6
153,9,45.0,45.0,147,member,6
153,10,100.0,100.0,47,isolated,10
154,1,10.0,10.0,38,leader,1
154,2,12.0,11.0,146,member,1
154,3,8.0,9.0,46,member,1
154,5,14.0,8.0,246,member,1
154,6,50.0,50.0,138,leader,6
154,7,48.0,52.0,96,member,6
154,9,45.0,45.0,146,member,6
154,10,100.0,100.0,46,isolated,10
155,1,10.0,10.0,35,leader,1
155,2,12.0,11.0,145,member,1
155,3,8.0,9.0,45,member,1
155,5,14.0,8.0,245,member,1
155,6,50.0,50.0,135,leader,6
155,7,48.0,52.0,95,member,6
155,9,45.0,45.0,145,member,6
155,10,100.0,100.0,45,isolated,10
156,1,10.0,10.0,32,leader,1
156,2,12.0,11.0,144,member,1
156,3,8.0,9.0,44,member,1
156,5,14.0,8.0,244,member,1
156,6,50.0,50.0,132,leader,6
156,7,48.0,52.0,94,member,6
156,9,45.0,45.0,144,member,6
156,10,100.0,100.0,44,isolated,10
157,1,10.0,10.0,29,leader,1
157,2,12.0,11.0,143,member,1
157,3,8.0,9.0,43,member,1
157,5,14.0,8.0,243,member,1
157,6,50.0,50.0,129,leader,6
157,7,48.0,52.0,93,member,6
